geocode,county,state,total,rc_white,rc_black,rc_am_indian,rc_asian,rc_pac_isl,rc_other,rc_multi,eth_hispanic,eth_non_hisp,eth_white_nh,eth_black_nh,eth_am_indian_nh,eth_asian_nh,eth_pac_isl_nh,eth_other_nh,eth_mult_nh
45079011413,Richland,SC,9125,4056,3517,42,677,9,284,540,583,8542,3962,3477,23,676,9,54,341
45079011414,Richland,SC,5751,2395,2154,28,245,21,449,459,824,4927,2305,2104,12,240,21,26,219
45079011417,Richland,SC,8261,1568,5673,29,249,6,182,554,475,7786,1515,5602,24,244,6,48,347
45079011418,Richland,SC,4146,1682,2025,19,115,2,82,221,214,3932,1628,1996,12,115,2,26,153
45079011419,Richland,SC,4984,1540,2806,19,124,15,143,337,314,4670,1495,2782,16,124,15,22,216
45079011420,Richland,SC,4301,1086,2594,23,122,4,225,247,390,3911,1047,2567,6,122,4,23,142
45079011421,Richland,SC,4720,750,3423,18,73,5,107,344,377,4343,709,3367,14,71,4,21,157
45079011422,Richland,SC,4965,2372,1861,7,208,7,78,432,294,4671,2293,1849,5,208,6,27,283
45079011423,Richland,SC,9096,2441,5347,30,353,14,318,593,680,8416,2341,5264,15,350,14,79,353
45079011424,Richland,SC,7008,2267,3939,29,197,2,187,387,365,6643,2209,3881,22,197,2,68,264
45079011425,Richland,SC,4677,1838,2166,13,120,11,162,367,422,4255,1756,2138,5,118,11,24,203
45079011501,Richland,SC,6957,3750,1414,73,320,10,613,777,1790,5167,3295,1378,68,317,10,8,91
45079011502,Richland,SC,1156,562,346,2,25,20,81,120,189,967,501,343,0,25,20,3,75
45079011603,Richland,SC,5660,3591,1349,15,221,0,196,288,351,5309,3540,1334,8,221,0,13,193
45079011604,Richland,SC,5989,4808,621,11,175,3,47,324,198,5791,4745,614,7,173,3,20,229
45079011606,Richland,SC,4717,1462,2883,14,73,17,90,178,174,4543,1440,2847,13,72,17,21,133
45079011607,Richland,SC,4720,1294,2723,19,223,0,197,264,452,4268,1203,2655,12,223,0,25,150
45079011608,Richland,SC,7511,2314,4428,29,111,9,238,382,436,7075,2260,4361,21,108,8,38,279
45079011701,Richland,SC,3993,2035,1542,9,138,1,85,183,146,3847,1982,1531,9,136,0,49,140
45079011702,Richland,SC,3208,282,2754,1,6,1,70,94,109,3099,272,2725,0,6,1,8,87
45079011801,Richland,SC,2892,507,2226,12,5,3,51,88,86,2806,497,2219,3,5,3,7,72
45079011802,Richland,SC,2676,245,2294,3,4,0,53,77,55,2621,243,2284,2,2,0,36,54
45079011901,Richland,SC,8422,1522,6281,36,45,7,176,355,364,8058,1469,6220,27,43,7,33,259
45079011902,Richland,SC,4829,2292,2016,35,33,2,198,253,312,4517,2270,2004,16,33,0,31,163
45079012000,Richland,SC,4610,1425,2845,15,17,2,119,187,211,4399,1399,2823,13,14,2,7,141
45079980100,Richland,SC,463,229,37,10,8,0,124,55,210,253,183,33,10,8,0,0,19
45081960100,Saluda,SC,2777,1963,329,6,0,0,250,229,497,2280,1890,324,3,0,0,3,60
45081960201,Saluda,SC,4654,2352,1320,73,12,0,581,316,1062,3592,2174,1314,8,12,0,12,72
45081960202,Saluda,SC,3706,1579,1103,56,12,0,437,519,1021,2685,1471,1092,9,10,0,5,98
45081960301,Saluda,SC,2895,2318,399,7,7,0,32,132,82,2813,2308,398,5,7,0,6,89
45081960302,Saluda,SC,2060,1836,86,16,5,0,40,77,82,1978,1821,82,10,4,0,6,55
45081960400,Saluda,SC,2770,1622,835,9,2,0,172,130,268,2502,1600,818,9,2,0,6,67
45083020301,Spartanburg,SC,2961,1608,1133,17,44,0,51,108,149,2812,1544,1128,11,44,0,2,83
45083020400,Spartanburg,SC,1040,144,738,4,16,10,89,39,114,926,141,733,4,14,10,3,21
45083020500,Spartanburg,SC,1416,123,1203,6,2,0,35,47,45,1371,121,1201,6,1,0,4,38
45083020601,Spartanburg,SC,3112,891,1639,20,183,1,163,215,299,2813,858,1617,6,183,0,29,120
45083020602,Spartanburg,SC,2082,863,883,14,89,4,97,132,161,1921,848,878,9,88,4,1,93
45083020603,Spartanburg,SC,2392,1275,797,3,33,0,105,179,211,2181,1234,795,2,31,0,20,99
45083020701,Spartanburg,SC,3061,539,2159,0,24,4,110,225,194,2867,511,2142,0,24,3,13,174
45083020702,Spartanburg,SC,2056,772,997,3,74,0,85,125,162,1894,733,989,2,71,0,13,86
45083020800,Spartanburg,SC,1264,116,1015,3,2,0,32,96,86,1178,99,1007,2,2,0,9,59
45083020900,Spartanburg,SC,1402,579,650,1,30,4,61,77,119,1283,563,649,0,21,4,0,46
45083021001,Spartanburg,SC,2612,309,2127,9,8,0,49,110,121,2491,283,2109,3,6,0,7,83
45083021100,Spartanburg,SC,3889,1593,1892,13,130,5,78,178,203,3686,1538,1880,6,130,5,7,120
45083021200,Spartanburg,SC,3821,3134,386,12,61,0,89,139,156,3665,3091,382,9,57,0,40,86
45083021301,Spartanburg,SC,2473,1250,865,2,67,35,86,168,183,2290,1214,861,2,66,35,10,102
45083021302,Spartanburg,SC,2627,2334,162,4,26,2,16,83,45,2582,2319,159,3,24,2,10,65
45083021303,Spartanburg,SC,5403,3909,1103,10,77,3,70,231,167,5236,3870,1089,8,77,3,14,175
45083021401,Spartanburg,SC,1613,1257,189,7,30,0,49,81,80,1533,1244,189,4,30,0,0,66
45083021402,Spartanburg,SC,3938,2918,527,12,131,2,110,238,229,3709,2868,526,11,131,2,8,163
45083021403,Spartanburg,SC,3876,1897,1249,21,145,7,307,250,574,3302,1768,1229,6,143,7,14,135
45083021500,Spartanburg,SC,3470,1923,1048,22,81,2,172,222,350,3120,1862,1032,11,81,2,18,114
45083021600,Spartanburg,SC,3525,1296,1496,12,130,1,366,224,555,2970,1230,1485,6,125,1,16,107
45083021700,Spartanburg,SC,4405,1357,2053,47,13,1,676,258,977,3428,1224,2042,13,11,1,34,103
45083021803,Spartanburg,SC,8730,5417,1892,36,390,4,503,488,876,7854,5262,1878,15,384,4,20,291
45083021804,Spartanburg,SC,2136,834,543,22,59,1,451,226,694,1442,745,543,5,59,1,0,89
45083021805,Spartanburg,SC,2751,1040,523,41,19,0,871,257,1287,1464,859,515,5,19,0,6,60
45083021806,Spartanburg,SC,2867,1358,955,11,107,0,256,180,405,2462,1293,946,2,101,0,22,98
45083021902,Spartanburg,SC,8535,5481,1447,94,511,0,344,658,747,7788,5374,1423,42,500,0,25,424
45083021903,Spartanburg,SC,1967,944,294,29,109,1,359,231,608,1359,866,287,3,108,0,14,81
45083021904,Spartanburg,SC,4489,2116,706,53,291,2,903,418,1345,3144,1939,695,10,286,2,18,194
45083022003,Spartanburg,SC,4549,2745,1287,10,117,1,133,256,282,4267,2683,1280,10,117,1,24,152
45083022004,Spartanburg,SC,2732,1183,969,10,336,6,59,169,171,2561,1131,966,9,332,6,4,113
45083022005,Spartanburg,SC,6247,3843,1464,18,345,4,191,382,440,5807,3769,1433,17,345,2,19,222
45083022006,Spartanburg,SC,4177,1603,1910,25,43,8,283,305,566,3611,1507,1895,9,41,8,18,133
45083022007,Spartanburg,SC,4444,2334,1459,15,221,0,138,277,310,4134,2283,1443,8,221,0,14,165
45083022101,Spartanburg,SC,3490,2472,786,2,75,0,29,126,95,3395,2447,779,2,75,0,7,85
45083022102,Spartanburg,SC,2087,1804,147,0,14,1,17,104,59,2028,1790,146,0,11,1,7,73
45083022201,Spartanburg,SC,4552,3572,527,20,69,1,107,256,233,4319,3521,525,19,69,1,5,179
45083022202,Spartanburg,SC,4256,3337,534,16,21,3,124,221,288,3968,3266,530,0,19,3,9,141
45083022303,Spartanburg,SC,1967,1469,312,9,5,0,82,90,150,1817,1446,299,3,5,0,1,63
45083022304,Spartanburg,SC,5148,4243,344,35,23,0,235,268,361,4787,4181,337,24,23,0,5,217
45083022305,Spartanburg,SC,989,732,80,3,0,2,103,69,161,828,714,79,3,0,2,0,30
45083022306,Spartanburg,SC,4417,3876,211,22,47,0,96,165,178,4239,3843,208,21,47,0,19,101
45083022404,Spartanburg,SC,6717,5752,350,21,131,6,125,332,294,6423,5677,347,15,131,4,15,234
45083022405,Spartanburg,SC,4109,3308,312,20,131,1,123,214,294,3815,3255,310,8,129,1,2,110
45083022406,Spartanburg,SC,9337,6390,1515,35,531,0,274,592,596,8741,6231,1509,17,531,0,40,413
45083022407,Spartanburg,SC,2933,2621,72,10,24,2,26,178,78,2855,2601,72,8,24,2,8,140
45083022408,Spartanburg,SC,4215,3335,470,21,74,1,87,227,184,4031,3306,462,18,74,1,1,169
45083022409,Spartanburg,SC,1978,1748,94,10,21,1,18,86,44,1934,1739,94,10,20,1,9,61
45083022410,Spartanburg,SC,4257,3314,518,11,97,2,93,222,209,4048,3270,516,11,91,2,15,143
45083022411,Spartanburg,SC,4012,2983,463,11,210,1,115,229,234,3778,2952,460,5,210,1,12,138
45083022500,Spartanburg,SC,4437,3992,113,6,54,0,74,198,180,4257,3948,108,6,51,0,9,135
45083022600,Spartanburg,SC,3466,2944,241,2,11,0,101,167,162,3304,2917,241,1,11,0,14,120
45083022701,Spartanburg,SC,1903,1688,44,10,33,2,39,87,67,1836,1672,44,9,33,2,3,73
45083022702,Spartanburg,SC,6458,5704,180,18,57,0,163,336,317,6141,5635,175,6,57,0,17,251
45083022803,Spartanburg,SC,2054,1883,43,5,29,0,22,72,53,2001,1867,43,5,29,0,4,53
45083022804,Spartanburg,SC,5262,3982,692,23,113,0,227,225,395,4867,3902,689,6,105,0,15,150
45083022805,Spartanburg,SC,2588,2233,100,2,36,0,66,151,128,2460,2210,97,2,36,0,6,109
45083022806,Spartanburg,SC,6366,4706,894,22,266,0,141,337,370,5996,4630,889,8,265,0,13,191
45083022901,Spartanburg,SC,2625,1704,551,5,118,0,100,147,188,2437,1659,550,3,118,0,5,102
45083022902,Spartanburg,SC,5148,3763,809,23,118,3,126,306,266,4882,3716,799,16,118,3,3,227
45083023002,Spartanburg,SC,3503,2491,490,10,148,0,161,203,267,3236,2451,487,8,141,0,20,129
45083023003,Spartanburg,SC,3029,2567,89,19,36,6,94,218,233,2796,2506,87,11,36,6,8,142
45083023004,Spartanburg,SC,8703,6258,1108,37,199,4,497,600,948,7755,6052,1095,17,196,3,41,351
45083023101,Spartanburg,SC,5693,3315,1515,16,72,8,351,416,683,5010,3184,1499,8,72,8,13,226
45083023103,Spartanburg,SC,1996,1025,717,5,21,0,80,148,140,1856,1002,701,5,21,0,9,118
45083023104,Spartanburg,SC,4653,2867,1189,10,55,1,232,299,410,4243,2782,1176,5,55,1,22,202
45083023201,Spartanburg,SC,4034,3276,281,6,29,2,171,269,336,3698,3223,274,6,29,2,7,157
45083023202,Spartanburg,SC,4534,3101,646,18,84,1,304,380,570,3964,3017,639,3,84,1,16,204
45083023301,Spartanburg,SC,2042,1525,186,24,18,0,118,171,258,1784,1494,179,2,18,0,3,88
45083023302,Spartanburg,SC,5270,1778,1671,57,42,4,1178,540,1755,3515,1612,1618,12,42,4,27,200
45083023401,Spartanburg,SC,2459,1482,683,15,39,0,85,155,199,2260,1444,679,3,39,0,8,87
45083023402,Spartanburg,SC,4301,3537,406,7,73,6,65,207,170,4131,3505,402,1,73,6,10,134
45083023405,Spartanburg,SC,7046,5373,465,22,385,9,251,541,570,6476,5257,460,14,384,9,32,320
45083023406,Spartanburg,SC,4346,2812,837,8,254,3,120,312,313,4033,2736,828,3,251,3,34,178
45083023407,Spartanburg,SC,4035,3000,611,7,102,2,96,217,229,3806,2932,597,7,102,2,22,144
45083023408,Spartanburg,SC,6231,4476,927,25,200,13,175,415,402,5829,4403,917,15,197,13,35,249
45083023409,Spartanburg,SC,3514,2769,405,1,72,0,84,183,191,3323,2717,399,1,72,0,11,123
45083023500,Spartanburg,SC,5287,4587,306,11,28,0,129,226,262,5025,4509,299,7,28,0,20,162
45083023601,Spartanburg,SC,1334,1062,153,7,2,0,27,83,80,1254,1040,151,2,0,0,3,58
45083023602,Spartanburg,SC,4848,3129,1024,26,43,0,249,377,469,4379,3040,1006,17,43,0,20,253
45083023700,Spartanburg,SC,4304,3567,323,15,5,5,150,239,262,4042,3509,315,12,4,5,2,195
45083023803,Spartanburg,SC,2652,2071,396,20,32,0,29,104,71,2581,2051,394,20,32,0,11,73
45083023804,Spartanburg,SC,3035,2611,200,5,49,0,19,151,105,2930,2554,199,5,46,0,4,122
45083023805,Spartanburg,SC,2775,2483,111,4,21,0,46,110,94,2681,2460,108,1,21,0,9,82
45083023806,Spartanburg,SC,2618,1919,574,11,8,0,53,53,84,2534,1903,574,8,7,0,4,38
45083023901,Spartanburg,SC,1389,1124,189,3,7,0,11,55,34,1355,1122,187,3,7,0,0,36
45083023902,Spartanburg,SC,3533,2678,566,18,21,0,57,193,102,3431,2666,561,18,21,0,11,154
45085000100,Sumter,SC,2888,643,2141,1,0,4,33,66,75,2813,635,2125,1,0,3,3,46
45085000201,Sumter,SC,4220,2105,1599,12,91,0,79,334,239,3981,2045,1595,10,91,0,15,225
45085000202,Sumter,SC,6858,3024,3030,44,152,10,100,498,312,6546,2924,3005,41,145,10,23,398
45085000300,Sumter,SC,3744,2218,820,19,134,22,126,405,401,3343,2054,799,16,132,22,23,297
45085000401,Sumter,SC,5856,2436,2735,37,105,10,166,367,298,5558,2384,2714,30,103,9,32,286
45085000402,Sumter,SC,2474,1160,1153,12,10,0,56,83,79,2395,1135,1147,10,10,0,13,80
45085000500,Sumter,SC,1993,652,1235,0,5,0,38,63,61,1932,645,1233,0,5,0,3,46
45085000600,Sumter,SC,3542,1786,1577,22,10,0,41,106,84,3458,1764,1566,22,9,0,12,85
45085000700,Sumter,SC,4118,1007,2749,14,27,3,158,160,241,3877,994,2729,7,26,3,9,109
45085000800,Sumter,SC,3808,275,3324,22,14,1,74,98,102,3706,270,3309,19,14,0,6,88
45085000901,Sumter,SC,4236,1454,2287,14,156,5,77,243,216,4020,1400,2261,10,153,5,17,174
45085000902,Sumter,SC,4607,3681,503,10,76,2,51,284,146,4461,3650,503,10,72,2,12,212
45085001100,Sumter,SC,3753,866,2584,25,3,0,162,113,215,3538,852,2578,15,2,0,2,89
45085001300,Sumter,SC,1782,281,1439,0,1,1,14,46,37,1745,275,1434,0,1,1,3,31
45085001500,Sumter,SC,1596,21,1534,1,0,0,2,38,19,1577,17,1528,1,0,0,2,29
45085001600,Sumter,SC,3303,220,2951,17,1,4,42,68,86,3217,214,2933,12,1,4,0,53
45085001701,Sumter,SC,7363,4924,1774,12,211,2,69,371,239,7124,4863,1759,12,210,2,12,266
45085001703,Sumter,SC,5379,3141,1762,19,83,0,48,326,158,5221,3095,1754,12,83,0,17,260
45085001704,Sumter,SC,5708,2746,2560,15,60,4,53,270,190,5518,2696,2540,12,55,4,10,201
45085001801,Sumter,SC,3851,2171,1359,24,18,1,60,218,119,3732,2144,1349,19,16,1,21,182
45085001803,Sumter,SC,4824,2504,1756,16,130,3,112,303,263,4561,2435,1730,12,127,3,32,222
45085001804,Sumter,SC,3562,1104,2228,5,25,0,25,175,87,3475,1090,2214,5,25,0,9,132
45085001902,Sumter,SC,5305,2898,1949,36,31,8,146,237,249,5056,2857,1941,26,31,8,9,184
45085001903,Sumter,SC,4294,2593,1327,18,40,6,54,256,158,4136,2547,1309,14,40,6,6,214
45085001904,Sumter,SC,2458,1583,712,11,8,1,15,128,29,2429,1582,710,9,8,1,6,113
45085002000,Sumter,SC,4034,1913,1788,22,41,3,94,173,199,3835,1875,1771,13,41,3,19,113
45087030100,Union,SC,2191,1149,929,0,15,0,20,78,39,2152,1147,924,0,15,0,8,58
45087030200,Union,SC,2760,1065,1539,7,12,0,17,120,38,2722,1051,1526,7,12,0,13,113
45087030300,Union,SC,3749,2259,1302,7,8,1,21,151,77,3672,2236,1289,7,8,0,1,131
45087030401,Union,SC,3224,2007,1071,2,4,0,34,106,47,3177,2001,1070,2,4,0,3,97
45087030402,Union,SC,2731,2074,495,7,10,3,21,121,76,2655,2057,495,6,10,0,0,87
45087030500,Union,SC,2053,1489,454,7,9,1,4,89,27,2026,1473,453,7,9,1,1,82
45087030600,Union,SC,1629,591,961,8,2,0,13,54,7,1622,591,960,8,2,0,12,49
45087030700,Union,SC,3098,2379,622,5,7,1,9,75,39,3059,2365,619,5,7,0,1,62
45087030800,Union,SC,3521,2545,773,6,9,1,36,151,70,3451,2530,760,5,9,0,7,140
45087030900,Union,SC,2288,1830,339,9,2,2,5,101,18,2270,1828,339,9,2,2,3,87
45089970100,Williamsburg,SC,2093,1201,765,16,2,1,32,76,57,2036,1187,760,14,2,1,12,60
45089970200,Williamsburg,SC,1330,297,1004,0,2,0,9,18,9,1321,296,1003,0,0,0,4,18
45089970300,Williamsburg,SC,4334,1793,2378,3,16,1,51,92,68,4266,1782,2374,3,14,0,12,81
45089970400,Williamsburg,SC,2768,1171,1535,2,3,0,5,52,20,2748,1163,1533,2,3,0,2,45
45089970501,Williamsburg,SC,3258,715,2448,4,5,0,12,74,42,3216,710,2434,4,4,0,0,64
45089970502,Williamsburg,SC,3942,225,3626,2,17,0,10,62,37,3905,223,3608,2,15,0,0,57
45089970601,Williamsburg,SC,2500,1123,1254,16,45,0,20,42,27,2473,1115,1249,16,45,0,9,39
45089970602,Williamsburg,SC,2268,1020,1113,4,43,0,35,53,37,2231,1018,1112,4,41,0,9,47
45089970700,Williamsburg,SC,2114,457,1578,6,4,0,15,54,30,2084,456,1570,6,4,0,3,45
45089970801,Williamsburg,SC,2562,352,2131,8,4,1,9,57,19,2543,350,2127,8,1,0,9,48
45089970802,Williamsburg,SC,1319,493,782,24,14,0,4,2,226,1093,296,757,24,14,0,0,2
45089970900,Williamsburg,SC,2538,1402,1052,2,6,0,25,51,47,2491,1390,1052,2,4,0,1,42
45091060102,York,SC,2628,1966,377,15,13,2,80,175,188,2440,1920,371,15,11,2,10,111
45091060200,York,SC,3872,1983,1296,52,57,3,233,248,370,3502,1943,1288,30,52,3,27,159
45091060300,York,SC,4009,1084,2531,33,2,4,135,220,264,3745,1040,2513,27,0,3,12,150
45091060401,York,SC,2698,202,2324,11,5,4,39,113,89,2609,183,2307,11,1,4,6,97
45091060402,York,SC,2806,693,1870,6,31,0,82,124,155,2651,650,1857,6,29,0,20,89
45091060501,York,SC,3358,1060,2047,8,37,12,68,126,117,3241,1046,2035,8,36,12,10,94
45091060502,York,SC,2332,354,1823,1,15,0,60,79,97,2235,337,1812,1,15,0,1,69
45091060600,York,SC,1719,820,734,8,20,0,108,29,109,1610,816,733,7,20,0,5,29
45091060700,York,SC,5770,4197,1041,32,67,2,123,308,283,5487,4137,1031,28,67,2,10,212
45091060802,York,SC,1810,1204,265,17,53,3,109,159,224,1586,1183,258,7,52,3,7,76
45091060803,York,SC,5170,2774,1255,75,103,0,451,512,915,4255,2641,1238,28,102,0,20,226
45091060804,York,SC,4719,2651,1040,35,160,0,392,441,729,3990,2573,1027,11,159,0,19,201
45091060901,York,SC,6338,3044,2199,57,171,0,404,463,716,5622,2938,2176,44,171,0,38,255
45091060904,York,SC,7421,5147,1469,46,141,2,168,448,386,7035,5055,1455,40,141,2,42,300
45091060908,York,SC,3752,1883,1467,14,40,5,139,204,274,3478,1846,1440,8,40,5,23,116
45091060909,York,SC,5493,3931,1007,39,96,6,115,299,311,5182,3860,997,14,95,6,27,183
45091060910,York,SC,4597,3704,441,17,134,3,84,214,181,4416,3651,439,15,134,1,30,146
45091060911,York,SC,4903,3439,674,35,81,3,295,376,541,4362,3360,663,31,78,3,20,207
45091060912,York,SC,2347,1733,319,12,70,1,67,145,139,2208,1706,319,11,70,0,6,96
45091060913,York,SC,7169,4390,1740,31,236,9,305,458,608,6561,4290,1706,19,232,9,30,275
45091061004,York,SC,9513,7388,878,24,374,1,181,667,598,8915,7228,857,16,370,1,18,425
45091061006,York,SC,3705,2799,329,15,241,1,92,228,228,3477,2759,326,10,241,1,16,124
45091061007,York,SC,8780,5284,1171,67,671,8,753,826,1509,7271,4992,1136,22,661,8,64,388
45091061008,York,SC,8430,6072,792,23,675,4,230,634,638,7792,5914,774,15,670,4,34,381
45091061009,York,SC,11031,8499,616,19,911,5,186,795,668,10363,8343,579,18,908,5,28,482
45091061010,York,SC,5617,3882,551,20,653,0,106,405,322,5295,3796,537,17,653,0,30,262
45091061011,York,SC,8633,5595,905,40,1123,0,283,687,800,7833,5405,886,30,1122,0,33,357
45091061012,York,SC,4681,3505,401,16,274,1,121,363,344,4337,3432,397,13,274,0,22,199
45091061101,York,SC,4230,2969,825,19,40,0,70,307,202,4028,2913,813,19,39,0,12,232
45091061103,York,SC,10273,7765,1010,59,437,1,173,828,677,9596,7624,986,46,430,1,29,480
45091061104,York,SC,6825,5130,495,32,433,5,140,590,437,6388,5046,491,24,430,5,35,357
45091061202,York,SC,4472,3052,251,718,19,0,82,350,197,4275,3003,248,707,16,0,10,291
45091061203,York,SC,6483,5067,734,118,71,1,117,375,248,6235,5003,732,100,71,1,25,303
45091061204,York,SC,4579,2376,1557,29,198,4,137,278,273,4306,2337,1545,27,198,0,25,174
45091061205,York,SC,4458,3211,641,67,89,9,135,306,307,4151,3142,638,60,87,2,19,203
45091061301,York,SC,4903,1729,2795,16,24,0,96,243,197,4706,1678,2781,14,23,0,16,194
45091061302,York,SC,4950,3301,1210,39,17,7,122,254,173,4777,3273,1205,37,17,7,43,195
45091061401,York,SC,4253,3485,398,46,17,1,67,239,200,4053,3435,385,46,17,1,5,164
45091061403,York,SC,5836,4572,784,20,54,3,81,322,201,5635,4536,782,20,54,2,7,234
45091061404,York,SC,3711,2668,744,18,67,0,45,169,132,3579,2637,742,15,67,0,18,100
45091061503,York,SC,3410,2887,114,35,34,0,67,273,174,3236,2858,111,31,34,0,10,192
45091061504,York,SC,4846,3895,505,24,37,0,73,312,212,4634,3850,505,15,35,0,10,219
45091061505,York,SC,2718,2180,289,16,23,0,60,150,116,2602,2153,288,12,19,0,8,122
45091061506,York,SC,5666,4817,330,26,65,1,105,322,224,5442,4776,326,20,62,1,19,238
45091061601,York,SC,3366,1531,1528,10,32,3,87,175,164,3202,1486,1523,10,32,3,17,131
45091061602,York,SC,5847,3397,1650,34,44,2,330,390,613,5234,3283,1639,21,43,2,9,237
45091061701,York,SC,4473,4049,139,15,43,0,37,190,95,4378,4012,139,15,43,0,6,163
45091061705,York,SC,5754,4799,370,18,113,0,58,396,219,5535,4732,364,18,113,0,6,302
45091061706,York,SC,7100,5672,647,28,127,5,157,464,414,6686,5543,636,24,127,5,34,317
45091061708,York,SC,6779,5153,722,20,126,2,192,564,441,6338,5088,704,16,125,2,60,343
45091061709,York,SC,6986,5508,624,27,121,5,173,528,439,6547,5414,611,20,120,5,46,331
45091061710,York,SC,3925,3343,213,15,51,0,66,237,175,3750,3299,207,10,50,0,20,164
45091061801,York,SC,3207,1993,785,14,28,0,129,258,300,2907,1918,769,13,28,0,15,164
45091061802,York,SC,5083,4096,507,21,46,0,113,300,202,4881,4038,503,20,46,0,28,246
45091061900,York,SC,4656,3921,469,32,15,0,25,194,103,4553,3894,468,30,15,0,5,141
