place_id_2010,place,state,total,rc_white,rc_black,rc_am_indian,rc_asian,rc_pac_isl,rc_other,rc_multi,eth_hispanic,eth_non_hisp,eth_white_nh,eth_black_nh,eth_am_indian_nh,eth_asian_nh,eth_pac_isl_nh,eth_other_nh,eth_mult_nh
1338348,Higgston,GA,323,242,67,0,0,0,14,0,15,308,241,67,0,0,0,0,0
1338866,Hilltop,GA,262,29,233,0,0,0,0,0,0,262,29,233,0,0,0,0,0
1338920,Hiltonia,GA,342,110,226,2,0,0,0,4,3,339,109,226,0,0,0,0,4
1338964,Hinesville,GA,33437,13371,15859,174,877,260,1130,1766,3843,29594,11701,15324,134,824,233,78,1300
1339076,Hiram,GA,3546,2157,1134,10,37,4,97,107,267,3279,2026,1115,10,37,4,11,76
1339216,Hoboken,GA,528,506,18,2,0,0,0,2,2,526,505,18,2,0,0,0,1
1339244,Hogansville,GA,3060,1627,1323,9,13,1,40,47,75,2985,1584,1323,8,13,1,10,46
1339524,Holly Springs,GA,9189,7876,659,28,168,1,250,207,725,8464,7474,621,19,166,1,31,152
1339692,Homeland,GA,910,827,66,6,0,0,2,9,11,899,819,65,5,0,0,1,9
1339720,Homer,GA,1141,1052,45,9,1,0,13,21,39,1102,1031,45,7,1,0,0,18
1339748,Homerville,GA,2456,1305,1047,14,6,0,41,43,51,2405,1292,1045,14,6,0,7,41
1340056,Hoschton,GA,1377,1272,45,11,8,0,15,26,105,1272,1186,42,11,8,0,2,23
1340196,Howard,GA,110,96,13,1,0,0,0,0,6,104,90,13,1,0,0,0,0
1340532,Hull,GA,198,142,27,0,1,0,27,1,34,164,135,27,0,1,0,0,1
1340812,Ideal,GA,499,147,330,1,3,0,7,11,5,494,147,330,1,3,0,2,11
1340840,Ila,GA,337,311,14,0,0,0,0,12,5,332,306,14,0,0,0,0,12
1341036,Indian Springs,GA,2241,2092,36,6,26,0,30,51,61,2180,2067,35,6,24,0,0,48
1341344,Iron City,GA,310,262,47,0,0,0,1,0,1,309,262,47,0,0,0,0,0
1341347,Irondale,GA,7446,1789,4359,45,103,11,915,224,1880,5566,1038,4270,23,99,11,18,107
1341400,Irwinton,GA,589,220,324,2,3,0,36,4,48,541,214,322,0,3,0,0,2
1341484,Isle of Hope,GA,2402,2317,35,1,28,0,3,18,32,2370,2293,32,1,27,0,2,15
1341540,Ivey,GA,981,918,21,12,2,0,16,12,14,967,914,21,11,2,0,8,11
1341596,Jackson,GA,5045,2789,2064,12,26,0,48,106,145,4900,2733,2049,11,17,0,13,77
1341708,Jacksonville,GA,140,75,65,0,0,0,0,0,1,139,74,65,0,0,0,0,0
1341792,Jakin,GA,155,101,49,3,0,0,1,1,2,153,101,49,3,0,0,0,0
1341932,Jasper,GA,3684,3431,115,9,9,0,80,40,138,3546,3383,110,7,9,0,2,35
1341988,Jefferson,GA,9432,7837,940,24,149,6,306,170,707,8725,7494,919,18,147,6,21,120
1342100,Jeffersonville,GA,1035,390,612,1,4,0,10,18,21,1014,380,610,1,4,0,5,14
1342156,Jenkinsburg,GA,370,233,131,0,1,0,0,5,7,363,229,128,0,1,0,0,5
1342184,Jersey,GA,137,129,4,0,0,0,1,3,1,136,129,4,0,0,0,0,3
1342268,Jesup,GA,10214,5423,4094,59,91,2,271,274,937,9277,4926,4040,35,91,2,1,182
1342425,Johns Creek,GA,76728,48684,7062,94,17925,22,1081,1860,4000,72728,45978,6925,69,17892,22,219,1623
1342604,Jonesboro,GA,4724,1654,2749,6,101,1,96,117,341,4383,1483,2712,2,101,1,5,79
1342800,Junction City,GA,177,35,135,0,0,0,5,2,6,171,35,135,0,0,0,0,1
1343192,Kennesaw,GA,29783,19131,6647,105,1568,14,1414,904,3230,26553,17546,6510,73,1548,14,183,679
1343360,Keysville,GA,332,126,188,0,6,0,5,7,12,320,125,183,0,6,0,0,6
1343580,Kings Bay Base,GA,1777,1410,199,9,23,5,43,88,201,1576,1284,188,9,22,5,1,67
1343640,Kingsland,GA,15946,11052,3685,79,361,32,173,564,883,15063,10501,3616,70,355,31,20,470
1343668,Kingston,GA,637,428,190,2,3,0,3,11,4,633,428,190,1,3,0,1,10
1343892,Kite,GA,241,227,10,2,1,0,0,1,17,224,210,10,2,1,0,0,1
1344060,Knoxville,GA,69,48,16,0,0,0,0,5,4,65,46,16,0,0,0,0,3
1344312,LaFayette,GA,7121,6311,531,25,63,4,49,138,147,6974,6225,527,24,63,4,10,121
1344340,LaGrange,GA,29588,13172,14207,73,728,43,838,527,1393,28195,12783,14160,49,726,12,41,424
1344508,Lake City,GA,2612,815,1097,6,388,2,223,81,400,2212,678,1078,6,388,2,3,57
1344592,Lakeland,GA,3366,1799,1389,5,48,1,52,72,132,3234,1745,1379,5,47,1,0,57
1344704,Lake Park,GA,733,576,104,2,5,0,22,24,42,691,559,104,2,5,0,4,17
1344900,Lakeview,GA,4839,4575,70,28,51,2,27,86,61,4778,4541,70,26,51,2,4,84
1344956,Lakeview Estates,GA,2695,1449,73,18,12,0,1028,115,2307,388,282,60,6,3,0,13,24
1345460,Lavonia,GA,2156,1448,524,9,11,1,113,50,230,1926,1358,514,2,11,1,3,37
1345488,Lawrenceville,GA,28546,13692,9134,181,1622,14,2930,973,6378,22168,10930,8869,62,1608,13,101,585
1345600,Leary,GA,618,139,470,0,7,0,1,1,4,614,139,466,0,7,0,1,1
1345768,Leesburg,GA,2896,2045,738,7,30,0,28,48,73,2823,2010,733,7,30,0,4,39
1345936,Lenox,GA,873,492,314,2,8,0,45,12,56,817,479,314,2,8,0,3,11
1346020,Leslie,GA,409,215,173,0,5,0,15,1,24,385,206,173,0,5,0,0,1
1346188,Lexington,GA,228,171,54,0,0,1,0,2,0,228,171,54,0,0,1,0,2
1346356,Lilburn,GA,11596,6113,1900,62,1766,5,1429,321,3181,8415,4560,1840,21,1763,3,35,193
1346384,Lilly,GA,213,100,107,0,0,0,4,2,4,209,100,107,0,0,0,0,2
1346524,Lincoln Park,GA,833,62,759,2,4,1,2,3,2,831,61,759,2,4,1,2,2
1346552,Lincolnton,GA,1566,835,696,4,17,0,7,7,15,1551,829,692,4,17,0,2,7
1346580,Lindale,GA,4191,3769,178,6,47,0,121,70,206,3985,3711,178,6,34,0,6,50
1346832,Lithia Springs,GA,15491,7074,6218,57,221,37,1468,416,2724,12767,6063,6122,41,217,37,30,257
1346860,Lithonia,GA,1924,200,1639,1,3,0,55,26,112,1812,163,1622,1,3,0,0,23
1347140,Locust Grove,GA,5402,3010,2020,17,91,3,108,153,284,5118,2891,1998,15,91,1,7,115
1347196,Loganville,GA,10458,7320,2316,27,243,7,310,235,712,9746,6969,2275,23,240,7,50,182
1347252,Lone Oak,GA,92,65,24,0,3,0,0,0,0,92,65,24,0,3,0,0,0
1347336,Lookout Mountain,GA,1602,1569,10,2,4,0,10,7,22,1580,1550,10,2,4,0,8,6
1347560,Louisville,GA,2493,711,1754,1,15,0,5,7,17,2476,707,1745,1,15,0,1,7
1347616,Lovejoy,GA,6422,1209,4563,34,42,0,406,168,874,5548,874,4475,16,42,0,17,124
1347784,Ludowici,GA,1703,1053,545,11,8,3,29,54,66,1637,1028,538,10,8,3,0,50
1347896,Lula,GA,2758,2373,205,20,29,0,73,58,147,2611,2314,203,7,29,0,3,55
1347952,Lumber City,GA,1328,635,678,1,0,0,5,9,14,1314,632,677,1,0,0,0,4
1347980,Lumpkin,GA,2741,422,910,5,28,0,1365,11,1400,1341,396,893,5,28,0,9,10
1348008,Luthersville,GA,874,385,430,6,5,0,23,25,38,836,375,430,6,5,0,2,18
1348092,Lyerly,GA,540,523,5,0,6,0,1,5,4,536,522,5,0,6,0,0,3
1348232,Lyons,GA,4367,2221,1481,9,10,6,516,124,779,3588,2034,1461,1,10,6,6,70
1348288,Mableton,GA,37115,16932,14660,252,816,22,3335,1098,6864,30251,14090,14424,101,810,6,113,707
1348428,McCaysville,GA,1056,1038,2,0,6,0,3,7,9,1047,1033,2,0,6,0,0,6
1348624,McDonough,GA,22084,7695,12857,59,391,18,489,575,1340,20744,7153,12647,51,387,17,59,430
1348848,McIntyre,GA,650,193,404,4,0,0,38,11,54,596,187,403,0,0,0,0,6
1349000,Macon,GA,91351,26087,62060,179,701,48,977,1299,2264,89087,25296,61768,146,683,28,97,1069
1349084,McRae,GA,5740,2704,2309,21,88,4,409,205,1584,4156,1885,2129,4,83,4,3,48
1349196,Madison,GA,3979,2022,1813,5,38,0,52,49,104,3875,1979,1809,5,38,0,4,40
1349504,Manassas,GA,94,49,36,0,0,0,0,9,11,83,46,36,0,0,0,0,1
1349532,Manchester,GA,4230,2022,2048,6,80,0,41,33,72,4158,1997,2042,6,80,0,5,28
1349616,Mansfield,GA,410,361,30,1,7,0,2,9,7,403,360,30,1,7,0,0,5
1349756,Marietta,GA,56579,29806,17804,264,1671,48,5147,1839,11633,44946,24242,17363,109,1652,46,403,1131
1349924,Marshallville,GA,1448,334,1094,2,1,0,4,13,22,1426,328,1082,2,1,0,0,13
1350008,Martin,GA,381,318,59,0,0,0,2,2,6,375,312,59,0,0,0,2,2
1350036,Martinez,GA,35795,27622,4548,107,1970,83,443,1022,1530,34265,26740,4464,103,1961,80,70,847
1350176,Matthews,GA,150,103,43,0,0,0,4,0,8,142,99,43,0,0,0,0,0
1350260,Maxeys,GA,224,208,13,0,0,0,0,3,0,224,208,13,0,0,0,0,3
1350484,Maysville,GA,1798,1687,39,0,8,0,20,44,47,1751,1668,39,0,8,0,0,36
1350596,Meansville,GA,182,135,41,0,0,0,0,6,1,181,134,41,0,0,0,0,6
1350680,Meigs,GA,1035,306,668,3,0,0,44,14,65,970,295,662,1,0,0,0,12
1350820,Mendes,GA,122,120,0,0,0,0,0,2,2,120,119,0,0,0,0,0,1
1350848,Menlo,GA,474,456,13,3,0,0,0,2,1,473,455,13,3,0,0,0,2
1351072,Metter,GA,4130,2239,1575,4,49,5,227,31,339,3791,2145,1571,4,49,1,3,18
1351240,Midville,GA,269,129,134,0,2,0,1,3,5,264,125,134,0,2,0,0,3
1351352,Midway,GA,2121,1000,988,6,23,1,36,67,110,2011,952,971,4,22,1,9,52
1351408,Milan,GA,700,574,125,0,0,0,0,1,4,696,571,124,0,0,0,0,1
1351492,Milledgeville,GA,17715,9466,7483,26,308,11,161,260,402,17313,9287,7432,23,307,10,30,224
1351520,Millen,GA,3120,1107,1923,5,11,1,42,31,76,3044,1089,1911,5,11,1,4,23
1351604,Milner,GA,610,475,117,2,3,0,0,13,2,608,475,116,1,3,0,0,13
1351670,Milton,GA,32661,25012,2936,62,3399,11,535,706,1959,30702,23653,2865,59,3380,9,153,583
1351744,Mineral Bluff,GA,150,148,0,0,1,0,0,1,0,150,148,0,0,1,0,0,1
1351968,Mitchell,GA,199,176,22,1,0,0,0,0,6,193,170,22,1,0,0,0,0
1352108,Molena,GA,368,273,84,0,2,1,2,6,5,363,270,84,0,2,1,0,6
1352192,Monroe,GA,13234,7055,5610,16,100,6,208,239,447,12787,6851,5583,12,100,6,25,210
1352304,Montezuma,GA,3460,768,2557,18,73,0,22,22,36,3424,761,2556,13,73,0,0,21
1352332,Montgomery,GA,4523,3589,398,19,65,3,345,104,526,3997,3463,396,12,65,3,6,52
1352416,Monticello,GA,2657,1067,1500,7,8,0,43,32,105,2552,1005,1498,7,8,0,6,28
1352500,Montrose,GA,215,141,69,0,0,0,5,0,8,207,138,69,0,0,0,0,0
1352556,Moody AFB,GA,886,626,140,3,14,0,34,69,101,785,582,133,3,14,0,8,45
1352668,Moreland,GA,399,344,39,0,2,0,8,6,12,387,341,39,0,2,0,0,5
1352696,Morgan,GA,240,113,115,0,2,0,0,10,6,234,113,115,0,2,0,0,4
1352724,Morganton,GA,303,300,0,0,0,0,1,2,1,302,299,0,0,0,0,1,2
1353004,Morrow,GA,6445,1427,2934,19,1641,0,256,168,615,5830,1156,2874,19,1639,0,12,130
1353032,Morven,GA,565,206,321,1,0,1,31,5,48,517,189,321,1,0,1,0,5
1353060,Moultrie,GA,14268,6084,7060,41,98,13,734,238,1453,12815,5487,7016,29,97,9,19,158
1353116,Mountain City,GA,1088,938,5,13,8,3,96,25,177,911,870,5,3,7,3,1,22
1353172,Mountain Park,GA,547,533,4,2,2,0,1,5,17,530,518,4,2,2,0,0,4
1353186,Mountain Park,GA,11554,7841,1699,63,1364,16,284,287,789,10765,7448,1646,40,1361,10,22,238
1353284,Mount Airy,GA,1284,1044,30,3,102,3,87,15,153,1131,985,30,2,101,0,3,10
1353508,Mount Vernon,GA,2451,1265,1051,0,13,0,81,41,133,2318,1223,1042,0,13,0,3,37
1353620,Mount Zion,GA,1696,1529,64,12,37,1,14,39,43,1653,1500,64,12,36,1,2,38
1354124,Nahunta,GA,1053,849,181,0,0,0,4,19,22,1031,830,181,0,0,0,1,19
1354264,Nashville,GA,4939,3692,1047,20,22,2,78,78,160,4779,3648,1043,13,22,2,0,51
1354572,Nelson,GA,1314,1210,59,0,7,0,14,24,15,1299,1207,59,0,7,0,3,23
1354656,Newborn,GA,696,547,112,10,4,0,9,14,31,665,534,112,9,4,0,0,6
1354992,Newington,GA,274,184,88,1,0,0,0,1,0,274,184,88,1,0,0,0,1
1355020,Newnan,GA,33039,19473,9978,89,868,27,1689,915,3619,29420,17943,9825,48,850,19,59,676
1355244,Newton,GA,654,279,337,2,0,0,29,7,47,607,262,336,2,0,0,0,7
1355440,Nicholls,GA,2798,1242,1513,2,3,0,18,20,82,2716,1181,1508,2,3,0,3,19
1355468,Nicholson,GA,1696,1530,83,3,12,0,47,21,79,1617,1503,77,3,12,0,2,20
1355776,Norcross,GA,9116,3722,1801,60,1167,11,1960,395,3591,5525,2448,1703,19,1154,5,31,165
1355860,Norman Park,GA,972,641,211,22,3,1,64,30,116,856,623,211,3,3,1,0,15
1355944,Norristown,GA,59,53,4,0,0,0,0,2,0,59,53,4,0,0,0,0,2
1356000,North Atlanta,GA,40456,24405,4402,379,1919,45,7513,1793,14426,26030,19287,4137,74,1898,19,99,516
1356112,North Decatur,GA,16698,12133,2036,46,1852,4,183,444,663,16035,11735,1999,34,1845,4,52,366
1356168,North Druid Hills,GA,18947,13061,2435,64,2118,4,820,445,1844,17103,12228,2354,38,2110,4,45,324
1356308,North High Shoals,GA,652,614,20,1,7,0,9,1,24,628,598,17,1,7,0,4,1
1356560,Norwood,GA,239,78,160,0,0,0,1,0,2,237,76,160,0,0,0,1,0
1356644,Nunez,GA,147,96,43,0,0,0,5,3,12,135,92,43,0,0,0,0,0
1357232,Oak Park,GA,484,421,20,0,0,0,38,5,47,437,412,20,0,0,0,0,5
1357260,Oakwood,GA,3970,2875,470,24,77,2,416,106,954,3016,2404,452,17,77,2,14,50
1357372,Ochlocknee,GA,676,446,208,7,0,1,9,5,24,652,441,205,0,0,1,0,5
1357428,Ocilla,GA,3414,1350,1971,2,28,0,24,39,64,3350,1327,1959,2,28,0,0,34
1357456,Oconee,GA,252,165,85,0,1,0,1,0,4,248,165,82,0,1,0,0,0
1357540,Odum,GA,504,441,44,1,8,0,0,10,8,496,433,44,1,8,0,0,10
1357568,Offerman,GA,441,342,50,1,3,0,33,12,43,398,337,50,1,3,0,1,6
1357736,Oglethorpe,GA,1328,386,894,1,13,3,22,9,42,1286,376,893,1,11,1,0,4
1358100,Oliver,GA,239,108,128,0,0,0,1,2,2,237,108,127,0,0,0,0,2
1358184,Omega,GA,1221,637,174,10,9,0,355,36,531,690,489,172,6,9,0,8,6
1358296,Orchard Hill,GA,209,169,22,0,1,0,15,2,17,192,166,22,0,1,0,1,2
1358744,Oxford,GA,2134,1134,667,4,216,0,50,63,100,2034,1092,662,4,215,0,5,56
1358884,Palmetto,GA,4488,1489,2577,5,33,1,247,136,570,3918,1209,2552,5,33,1,5,113
1359080,Panthersville,GA,9749,166,9409,14,25,2,31,102,106,9643,148,9357,10,25,1,11,91
1359416,Parrott,GA,158,91,66,0,0,0,1,0,1,157,91,66,0,0,0,0,0
1359500,Patterson,GA,730,551,151,2,7,0,10,9,30,700,532,151,1,7,0,0,9
1359556,Pavo,GA,627,431,170,2,0,0,12,12,18,609,427,169,2,0,0,0,11
1359584,Payne,GA,218,71,142,0,0,0,2,3,3,215,70,142,0,0,0,0,3
1359724,Peachtree City,GA,34364,28296,2557,86,1824,23,745,833,2442,31922,26790,2509,64,1811,16,68,664
1359808,Pearson,GA,2117,825,672,6,10,18,549,37,818,1299,591,658,5,10,11,2,22
1359976,Pelham,GA,3898,1440,2350,9,13,1,57,28,110,3788,1408,2339,8,12,1,3,17
1360004,Pembroke,GA,2196,1328,759,10,28,2,42,27,71,2125,1298,758,10,28,2,4,25
1360032,Pendergrass,GA,422,379,17,1,3,0,8,14,16,406,371,17,1,3,0,0,14
1360312,Perkins,GA,91,87,3,0,0,0,0,1,0,91,87,3,0,0,0,0,1
1360340,Perry,GA,13839,8216,4965,27,279,4,118,230,411,13428,7982,4949,20,273,2,17,185
1360508,Phillipsburg,GA,707,37,666,1,1,0,0,2,12,695,31,660,1,1,0,0,2
1360984,Pinehurst,GA,455,227,219,0,0,0,6,3,29,426,205,218,0,0,0,0,3
1361040,Pine Lake,GA,730,479,165,7,17,0,44,18,78,652,455,154,7,17,0,2,17
1361124,Pine Mountain,GA,1304,806,453,10,11,0,10,14,39,1265,777,451,10,11,0,3,13
1361320,Pineview,GA,523,172,335,3,0,0,2,11,8,515,171,334,3,0,0,0,7
1361544,Pitts,GA,320,241,75,1,0,0,2,1,2,318,241,75,1,0,0,0,1
1361628,Plains,GA,776,399,331,0,0,0,43,3,51,725,392,331,0,0,0,0,2
1361684,Plainville,GA,313,300,4,0,0,0,4,5,9,304,295,4,0,0,0,0,5
1362104,Pooler,GA,19140,12525,4854,33,730,25,423,550,1255,17885,11878,4781,33,721,19,44,409
1362216,Portal,GA,638,521,111,0,1,0,3,2,14,624,511,111,0,1,0,0,1
1362244,Porterdale,GA,1429,950,393,6,2,0,32,46,60,1369,928,393,5,2,0,8,33
1362328,Port Wentworth,GA,5359,3274,1683,13,92,7,152,138,441,4918,3012,1669,12,90,7,13,115
1362496,Poulan,GA,851,651,182,3,2,1,1,11,6,845,647,182,3,2,0,0,11
1362524,Powder Springs,GA,13940,5802,6961,25,147,4,601,400,1267,12673,5304,6850,14,145,2,49,309
1363000,Pulaski,GA,266,177,61,0,0,0,28,0,41,225,164,61,0,0,0,0,0
1363084,Putney,GA,2898,1488,1306,15,12,1,29,47,57,2841,1464,1301,15,12,1,1,47
1363224,Quitman,GA,3850,1040,2623,8,10,4,111,54,219,3631,968,2604,8,10,0,1,40
1363560,Ranger,GA,131,131,0,0,0,0,0,0,2,129,129,0,0,0,0,0,0
1363588,Raoul,GA,2558,1709,630,10,19,0,154,36,262,2296,1621,627,5,19,0,2,22
1363728,Ray City,GA,1090,779,229,6,4,0,44,28,66,1024,768,225,5,4,0,0,22
1363756,Rayle,GA,199,94,89,0,5,0,10,1,9,190,94,89,0,5,0,1,1
1363840,Rebecca,GA,187,176,8,1,0,0,1,1,2,185,175,8,1,0,0,0,1
1363952,Redan,GA,33015,990,30992,78,167,8,237,543,799,32216,852,30600,70,166,8,65,455
1364288,Reed Creek,GA,2604,2444,110,1,19,0,3,27,27,2577,2422,108,1,19,0,1,26
1364372,Register,GA,175,157,15,0,1,0,0,2,0,175,157,15,0,1,0,0,2
1364512,Reidsville,GA,4944,2436,2344,5,27,5,98,29,257,4687,2295,2336,5,27,5,0,19
1364596,Remerton,GA,1123,726,329,4,9,3,10,42,55,1068,698,329,1,9,2,2,27
1364680,Rentz,GA,295,257,27,0,1,0,4,6,5,290,257,26,0,1,0,0,6
1364736,Resaca,GA,544,420,4,1,2,9,94,14,143,401,380,4,1,2,9,0,5
1364792,Rest Haven,GA,62,55,1,0,0,0,1,5,6,56,54,1,0,0,0,0,1
1364876,Reynolds,GA,1086,594,477,0,4,0,0,11,28,1058,568,476,0,4,0,0,10
1364932,Rhine,GA,394,265,118,1,0,0,9,1,19,375,255,118,1,0,0,0,1
1364960,Riceboro,GA,809,49,742,0,1,1,1,15,13,796,48,733,0,1,1,0,13
1365016,Richland,GA,1473,413,1022,3,8,0,13,14,33,1440,408,1013,3,8,0,0,8
1365044,Richmond Hill,GA,9281,6888,1568,33,269,14,168,341,694,8587,6483,1530,23,259,11,32,249
1365156,Riddleville,GA,96,78,17,0,1,0,0,0,0,96,78,17,0,1,0,0,0
1365296,Rincon,GA,8836,6346,1866,29,170,2,152,271,421,8415,6129,1845,26,169,2,27,217
1365324,Ringgold,GA,3580,3192,184,8,67,1,48,80,98,3482,3150,179,7,66,1,3,76
1365464,Riverdale,GA,15134,1216,12112,44,1027,9,388,338,905,14229,918,11967,37,1025,9,28,245
1365604,Riverside,GA,35,30,3,0,0,2,0,0,0,35,30,3,0,0,2,0,0
1365856,Roberta,GA,1007,517,443,2,15,0,16,14,31,976,507,440,0,15,0,0,14
1365968,Robins AFB,GA,1170,850,216,3,25,7,7,62,108,1062,791,203,3,25,6,0,34
1366024,Rochelle,GA,1174,603,541,0,9,0,18,3,28,1146,593,541,0,9,0,0,3
1366220,Rockingham,GA,248,200,34,0,0,1,11,2,31,217,181,34,0,0,1,0,1
1366276,Rockmart,GA,4199,3123,874,12,39,0,67,84,108,4091,3098,869,11,33,0,4,76
1366444,Rocky Ford,GA,144,93,44,1,0,0,3,3,3,141,93,44,1,0,0,0,3
1366668,Rome,GA,36303,20821,10075,214,694,70,3533,896,5892,30411,18974,9991,88,690,17,73,578
1366696,Roopville,GA,218,178,39,1,0,0,0,0,0,218,178,39,1,0,0,0,0
1367256,Rossville,GA,4105,3618,329,11,16,2,51,78,116,3989,3573,329,9,12,2,6,58
1367284,Roswell,GA,88346,66010,10373,261,3565,50,5846,2241,14699,73647,58008,10066,130,3545,38,315,1545
1367452,Royston,GA,2582,1867,585,6,24,1,47,52,82,2500,1842,581,6,24,1,4,42
1367676,Russell,GA,1203,788,189,13,51,0,115,47,204,999,714,189,7,51,0,7,31
1367760,Rutledge,GA,781,509,256,0,4,0,5,7,5,776,509,256,0,4,0,0,7
1367984,St. Marys,GA,17121,12705,3198,92,234,15,283,594,1029,16092,12128,3131,79,228,14,41,471
1368040,St. Simons,GA,12743,12086,352,19,124,2,66,94,284,12459,11889,339,17,117,2,18,77
1368096,Sale City,GA,380,281,57,2,5,0,29,6,40,340,276,54,2,5,0,1,2
1368129,Salem,GA,310,5,303,1,0,0,1,0,1,309,5,302,1,0,0,1,0
1368208,Sandersville,GA,5912,2164,3588,4,44,0,42,70,84,5828,2139,3573,4,44,0,10,58
1368516,Sandy Springs,GA,93853,61051,18724,275,4702,42,6511,2548,13368,80485,55066,18092,160,4660,33,671,1803
1368600,Santa Claus,GA,165,152,9,0,0,0,4,0,9,156,147,9,0,0,0,0,0
1368740,Sardis,GA,999,436,548,4,0,0,0,11,7,992,435,545,3,0,0,0,9
1368796,Sasser,GA,279,139,128,3,0,0,4,5,6,273,138,127,3,0,0,0,5
1368805,Satilla,GA,421,395,5,1,5,0,15,0,31,390,379,5,1,5,0,0,0
1368880,Sautee Nacoochee,GA,363,305,53,0,4,0,0,1,0,363,305,53,0,4,0,0,1
1369000,Savannah,GA,136286,52190,75507,352,2741,146,2432,2918,6392,129894,49381,74782,315,2697,130,242,2347
1369336,Scotland,GA,366,240,125,0,0,0,1,0,5,361,240,121,0,0,0,0,0
1369392,Scottdale,GA,10631,3432,4072,24,2455,2,247,399,564,10067,3178,4009,21,2448,1,53,357
1369448,Screven,GA,766,490,258,6,2,0,3,7,13,753,483,258,3,2,0,0,7
1369672,Senoia,GA,3307,2655,481,11,54,1,35,70,186,3121,2516,479,11,53,1,3,58
1369728,Seville,GA,202,177,20,1,0,0,4,0,4,198,177,20,1,0,0,0,0
1369784,Shady Dale,GA,249,146,32,0,0,0,58,13,69,180,144,32,0,0,0,0,4
1369868,Shannon,GA,1862,1768,25,3,11,1,32,22,43,1819,1756,25,3,11,1,2,21
1369896,Sharon,GA,140,59,75,0,0,0,0,6,6,134,54,75,0,0,0,0,5
1369980,Sharpsburg,GA,341,305,28,0,3,0,0,5,22,319,283,28,0,3,0,0,5
1370120,Shellman,GA,1083,341,737,0,0,0,1,4,1,1082,341,737,0,0,0,0,4
1370428,Shiloh,GA,445,328,112,0,0,0,1,4,5,440,324,112,0,0,0,0,4
1370932,Siloam,GA,282,75,199,0,3,0,1,4,1,281,75,199,0,3,0,0,4
1371184,Skidaway Island,GA,8341,8046,69,7,155,3,25,36,112,8229,7954,65,7,154,3,13,33
1371282,Sky Valley,GA,272,264,0,0,5,0,0,3,4,268,260,0,0,5,0,0,3
1371464,Smithville,GA,575,135,431,6,1,0,0,2,5,570,130,431,6,1,0,0,2
1371492,Smyrna,GA,51271,27593,16204,182,2500,35,3159,1598,7642,43629,23871,15801,110,2476,24,219,1128
1371604,Snellville,GA,18242,11122,5479,52,598,16,498,477,1351,16891,10438,5345,36,592,15,89,376
1371660,Social Circle,GA,4262,2587,1529,9,24,1,53,59,134,4128,2512,1521,8,24,0,10,53
1371772,Soperton,GA,3115,1272,1790,8,4,0,13,28,31,3084,1266,1784,8,4,0,0,22
1372556,Sparks,GA,2052,873,1017,0,25,3,93,41,180,1872,807,1013,0,24,0,4,24
1372584,Sparta,GA,1400,199,1160,2,29,0,0,10,14,1386,191,1154,2,29,0,0,10
1372780,Springfield,GA,2852,1921,818,18,11,2,42,40,81,2771,1890,816,17,11,2,2,33
1373004,Stapleton,GA,438,290,135,2,1,0,1,9,6,432,290,135,2,1,0,0,4
1373200,Statenville,GA,1040,668,122,37,9,1,176,27,304,736,560,121,22,9,1,0,23
1373256,Statesboro,GA,28422,15457,11402,51,562,46,406,498,847,27575,15132,11303,45,556,44,69,426
1373312,Statham,GA,2408,1737,401,3,29,0,169,69,303,2105,1624,396,1,29,0,3,52
1373620,Stillmore,GA,532,197,308,0,2,0,23,2,24,508,196,308,0,2,0,0,2
1373704,Stockbridge,GA,25636,7382,14281,79,1951,21,986,936,2448,23188,6400,13999,66,1914,19,99,691
1373816,Stone Mountain,GA,5802,972,4365,24,194,11,144,92,308,5494,884,4314,20,191,11,7,67
1374180,Sugar Hill,GA,18522,13405,1820,59,1170,14,1595,459,3636,14886,11630,1747,24,1148,8,46,283
1374348,Summertown,GA,160,96,60,0,0,0,0,4,0,160,96,60,0,0,0,0,4
1374376,Summerville,GA,4534,3274,1103,17,9,1,28,102,91,4443,3236,1093,11,9,0,2,92
1374432,Sumner,GA,427,318,103,0,0,0,0,6,8,419,310,103,0,0,0,0,6
1374572,Sunny Side,GA,134,128,4,0,0,0,2,0,2,132,128,4,0,0,0,0,0
1374628,Sunnyside,GA,1303,1111,136,7,10,0,19,20,35,1268,1105,134,5,10,0,0,14
1374768,Sunset Village,GA,846,799,26,4,0,0,6,11,9,837,796,26,4,0,0,1,10
1374852,Surrency,GA,201,115,61,3,3,0,14,5,16,185,115,61,1,3,0,0,5
1374936,Suwanee,GA,15355,10356,1655,19,2761,8,207,349,1025,14330,9646,1604,14,2752,8,23,283
1374964,Swainsboro,GA,7277,2772,4108,18,81,0,233,65,348,6929,2686,4093,14,81,0,9,46
1375104,Sycamore,GA,711,439,255,4,0,0,13,0,20,691,432,254,4,0,0,1,0
1375160,Sylvania,GA,2956,1372,1497,10,34,1,10,32,41,2915,1354,1492,4,34,1,0,30
1375188,Sylvester,GA,6188,2380,3691,3,36,3,8,67,65,6123,2349,3669,3,36,2,3,61
1375239,Talahi Island,GA,1248,1177,29,1,29,0,2,10,17,1231,1161,29,1,29,0,1,10
1375244,Talbotton,GA,970,146,816,2,0,0,2,4,18,952,145,800,2,0,0,1,4
1375272,Talking Rock,GA,64,64,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0
