geocode,county,state,diversity_index2010,diversity_index2020,di_change,eth_white_nh_pct2010,eth_black_nh_pct2010,eth_hispanic_pct2010,eth_am_indian_nh_pct2010,eth_asian_nh_pct2010,eth_pac_isl_nh_pct2010,eth_other_nh_pct2010,eth_mult_nh_pct2010,eth_white_nh_pct2020,eth_black_nh_pct2020,eth_hispanic_pct2020,eth_am_indian_nh_pct2020,eth_asian_nh_pct2020,eth_pac_isl_nh_pct2020,eth_other_nh_pct2020,eth_mult_nh_pct2020
37163970304,Sampson,NC,0.4214992331311025,0.4130181057296607,-0.008481127401441801,0.7437369586292478,0.12762998001079306,0.09279680724670997,0.014190633242177604,0.006746366623330336,0,4.652666636779542e-4,0.014433987584063258,0.751412429378531,0.09874723655121592,0.10881847211987226,0.010071235568656349,0.0024563989191844758,0,0.0029476787030213707,0.025546548759518548
37163970401,Sampson,NC,0.2908215298100144,0.3535557275850483,0.06273419777503386,0.8361597298768177,0.027015410878890922,0.0906172772726686,0.01556355086982949,9.158423341281192e-4,0,9.158423341281192e-4,0.02881234643353705,0.795417348608838,0.03873431533006001,0.09710856519367157,0.01745771958537916,0,0,0.0010911074740861974,0.050190943807965085
37163970402,Sampson,NC,0.5673562045136727,0.6220132785238505,0.05465707401017772,0.5571884984025559,0.3408945686900958,0.07571884984025559,0.010543130990415336,0.005750798722044728,0,0,0.009904153354632588,0.5055337379507319,0.3327383077472331,0.09817922170653338,0.013209568011424491,0.0046411995715815784,0,0.0024991074616208496,0.043198857550874686
37163970501,Sampson,NC,0.542191921790584,0.6121731232683112,0.06998120147772724,0.5994983277591973,0.3060200668896321,0.06605351170568562,0.016722408026755852,8.361204013377926e-4,0,0,0.010869565217391304,0.5306980656013457,0.3010933557611438,0.12111017661900757,0.014297729184188394,0.001682085786375105,0.00336417157275021,0.002523128679562658,0.025231286795626577
37163970502,Sampson,NC,0.6192797959674887,0.6463085827072081,0.027028786739719424,0.5275490816972768,0.2854127084652734,0.14186193793540217,0.022588135951023856,0.00253324889170361,0.0010555203715431707,0.001477728520160439,0.017521638167616635,0.5019056693663649,0.2560743211052882,0.18723201524535493,0.02096236303001429,0.0030967127203430206,4.764173415912339e-4,0.004049547403525489,0.026202953787517864
37163970600,Sampson,NC,0.6242138282878649,0.6625156993162903,0.038301871028425416,0.420937624155741,0.43365117203019465,0.09952324195470799,0.015295987286452126,0.006356773937226857,3.972983710766786e-4,0.0055621771950735005,0.018275725069527213,0.3612068965517241,0.42650862068965517,0.15474137931034482,0.021336206896551725,0.008620689655172414,4.310344827586207e-4,0.0021551724137931034,0.025
37163970701,Sampson,NC,0.3710817229270864,0.5601477865853416,0.18906606365825518,0.7828604516502605,0.0787492762015055,0.09554140127388536,0.007527504342790967,0.022003474232773594,0,0,0.013317892298784018,0.624792473713337,0.15938018815716656,0.1488655229662424,0.005534034311012728,0.01549529607083564,0.0011068068622025456,0.004427227448810182,0.040398450470392915
37163970702,Sampson,NC,0.628027507279025,0.684046059523952,0.05601855224492702,0.39410555174777245,0.4427690198766278,0.14302033356180033,0.008910212474297465,0.0015992689056431345,6.854009595613434e-4,4.569339730408956e-4,0.008453278501256569,0.3767301038062284,0.3481833910034602,0.22750865051903113,0.00865051903114187,0.0062716262975778545,0,0.002378892733564014,0.03027681660899654
37163970801,Sampson,NC,0.6695862241948101,0.694750157597894,0.025163933403083982,0.39604377104377103,0.38930976430976433,0.13594276094276095,0.05723905723905724,0.013888888888888888,0,4.2087542087542086e-4,0.007154882154882155,0.3405692233478051,0.39845634346357933,0.16304872165943077,0.04582730342498794,0.006271104679208876,9.64785335262904e-4,0.002894356005788712,0.041968162083936326
37163970802,Sampson,NC,0.6764419525561882,0.6829979168926226,0.00655596433643435,0.43675157848900503,0.2640975397343784,0.248203788373612,0.035706509906379275,6.531678641410843e-4,0,0.0013063357282821686,0.013281079904202046,0.41236428096609795,0.2109461555506315,0.31774872590294706,0.029248836693995126,0.003323731442499446,0,0.0013294925769997785,0.02503877686682916
