place_id_2010,place,state,total,rc_white,rc_black,rc_am_indian,rc_asian,rc_pac_isl,rc_other,rc_multi,eth_hispanic,eth_non_hisp,eth_white_nh,eth_black_nh,eth_am_indian_nh,eth_asian_nh,eth_pac_isl_nh,eth_other_nh,eth_mult_nh
4555015,Pawleys Island,SC,103,101,0,0,0,0,0,2,0,103,101,0,0,0,0,0,2
4555060,Paxville,SC,185,100,85,0,0,0,0,0,3,182,100,82,0,0,0,0,0
4555150,Peak,SC,64,45,18,0,0,0,0,1,0,64,45,18,0,0,0,0,1
4555420,Pelion,SC,674,628,10,0,5,0,23,8,38,636,621,10,0,2,0,0,3
4555465,Pelzer,SC,89,84,2,1,0,0,0,2,4,85,82,1,0,0,0,0,2
4555645,Pendleton,SC,2964,2142,690,9,35,2,10,76,47,2917,2112,684,6,35,1,5,74
4555960,Perry,SC,233,140,87,2,0,0,0,4,0,233,140,87,2,0,0,0,4
4556140,Pickens,SC,3126,2515,478,6,20,0,35,72,105,3021,2465,474,5,13,0,7,57
4556365,Piedmont,SC,5103,4549,399,16,12,0,42,85,130,4973,4469,399,15,12,0,3,75
4556950,Pine Ridge,SC,2064,1787,201,6,26,0,16,28,38,2026,1774,198,5,26,0,3,20
4557085,Pinewood,SC,538,209,321,1,3,0,3,1,3,535,209,321,1,3,0,0,1
4557175,Pinopolis,SC,948,882,53,5,4,1,0,3,7,941,875,53,5,4,1,0,3
4557670,Plum Branch,SC,82,59,20,0,0,0,0,3,0,82,59,20,0,0,0,0,3
4557850,Pomaria,SC,179,110,68,0,0,0,0,1,1,178,109,68,0,0,0,0,1
4558030,Port Royal,SC,10678,7346,2206,63,263,12,393,395,1421,9257,6529,2105,47,252,11,20,293
4558165,Powdersville,SC,7618,6648,573,23,125,4,121,124,278,7340,6514,569,20,125,4,14,94
4558435,Princeton,SC,62,45,7,0,0,0,0,10,0,62,45,7,0,0,0,0,10
4558570,Privateer,SC,2349,1956,280,9,4,0,46,54,113,2236,1900,273,9,4,0,1,49
4558615,Promised Land,SC,511,21,481,0,2,0,6,1,4,507,21,481,0,2,0,2,1
4558705,Prosperity,SC,1180,656,496,3,1,0,15,9,37,1143,640,492,3,1,0,0,7
4558795,Quinby,SC,932,278,637,0,1,0,1,15,3,929,278,636,0,0,0,1,14
4559020,Ravenel,SC,2465,1236,1091,4,2,0,86,46,176,2289,1184,1073,3,2,0,2,25
4559110,Red Bank,SC,9617,8138,991,47,53,2,200,186,382,9235,7990,983,44,52,0,13,153
4559190,Red Hill,SC,13223,10779,1314,60,161,9,613,287,1130,12093,10371,1290,52,150,3,14,213
4559380,Reevesville,SC,196,161,29,0,1,0,0,5,0,196,161,29,0,1,0,0,5
4559425,Reidville,SC,601,521,42,3,11,6,14,4,18,583,516,42,3,11,6,1,4
4559470,Rembert,SC,306,75,201,2,0,0,18,10,22,284,72,201,1,0,0,0,10
4559920,Richburg,SC,275,91,182,0,0,0,0,2,0,275,91,182,0,0,0,0,2
4560280,Ridgeland,SC,4036,1604,2067,47,21,3,253,41,609,3427,1345,2031,7,17,3,0,24
4560325,Ridge Spring,SC,737,267,435,2,1,1,15,16,22,715,260,435,2,1,1,0,16
4560370,Ridgeville,SC,1979,653,1263,12,1,0,44,6,49,1930,648,1262,12,1,0,1,6
4560415,Ridgeway,SC,319,170,145,0,0,0,2,2,3,316,169,145,0,0,0,0,2
4561112,Riverview,SC,681,636,12,2,12,0,7,12,19,662,626,12,0,12,0,0,12
4561405,Rock Hill,SC,66154,36147,25348,322,1118,69,1782,1368,3761,62393,34594,25148,282,1113,21,94,1141
4561495,Rockville,SC,134,117,15,2,0,0,0,0,2,132,115,15,2,0,0,0,0
4561720,Roebuck,SC,2200,1731,352,1,52,0,37,27,82,2118,1693,346,1,51,0,2,25
4562035,Rowesville,SC,304,121,175,2,0,0,4,2,4,300,121,175,2,0,0,0,2
4562080,Ruby,SC,360,326,28,1,0,0,4,1,3,357,325,28,1,0,0,3,0
4562305,Russellville,SC,488,125,354,0,1,0,4,4,4,484,125,354,0,1,0,0,4
4562395,St. Andrews,SC,20493,5794,13474,61,400,19,294,451,754,19739,5516,13343,51,395,15,31,388
4562530,St. George,SC,2084,1076,974,7,11,0,8,8,17,2067,1069,973,7,11,0,0,7
4562620,St. Matthews,SC,2021,722,1231,4,8,1,37,18,53,1968,712,1225,4,8,1,0,18
4562755,St. Stephen,SC,1697,703,940,5,1,0,20,28,38,1659,691,935,5,1,0,3,24
4562980,Salem,SC,135,134,0,0,0,0,0,1,0,135,134,0,0,0,0,0,1
4563115,Salley,SC,398,175,210,2,0,0,0,11,7,391,172,210,2,0,0,0,7
4563250,Saluda,SC,3565,1084,1404,30,15,32,935,65,1208,2357,898,1390,8,15,1,2,43
4563665,Sangaree,SC,8220,5787,1937,69,88,13,92,234,398,7822,5543,1908,61,87,13,4,206
4563700,Sans Souci,SC,7869,5468,1203,137,78,5,762,216,1345,6524,5064,1179,38,74,1,10,158
4563790,Santee,SC,961,263,633,0,26,0,19,20,32,929,255,628,0,26,0,2,18
4564240,Saxon,SC,3424,1563,1185,49,33,0,507,87,768,2656,1379,1180,12,33,0,2,50
4564465,Scotia,SC,215,62,153,0,0,0,0,0,0,215,62,153,0,0,0,0,0
4564600,Scranton,SC,932,366,545,3,1,0,6,11,16,916,364,543,3,1,0,0,5
4564712,Seabrook Island,SC,1714,1666,34,1,7,1,2,3,18,1696,1650,34,1,7,1,0,3
4565005,Sellers,SC,219,41,175,0,0,0,1,2,3,216,41,173,0,0,0,0,2
4565095,Seneca,SC,8102,5288,2348,22,76,1,179,188,362,7740,5149,2329,17,74,1,12,158
4565207,Seven Oaks,SC,15144,9140,4851,40,422,34,234,423,572,14572,8891,4810,31,417,32,32,359
4565410,Sharon,SC,494,463,12,9,0,0,0,10,6,488,457,12,9,0,0,0,10
4565680,Shell Point,SC,2336,1718,423,9,49,5,69,63,196,2140,1605,411,9,48,0,12,55
4565950,Shiloh,SC,214,88,118,0,0,0,5,3,11,203,88,115,0,0,0,0,0
4566400,Silverstreet,SC,162,123,32,0,0,0,7,0,7,155,123,32,0,0,0,0,0
4566580,Simpsonville,SC,18238,13798,3000,53,231,20,711,425,1619,16619,13024,2940,37,228,18,38,334
4566760,Six Mile,SC,675,654,8,0,4,0,4,5,5,670,653,8,0,4,0,0,5
4566917,Slater-Marietta,SC,2176,1929,16,14,3,0,189,25,238,1938,1884,16,14,3,0,1,20
4567165,Smoaks,SC,126,125,0,1,0,0,0,0,0,126,125,0,1,0,0,0,0
4567210,Smyrna,SC,45,45,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0
4567255,Snelling,SC,274,224,45,0,0,0,2,3,2,272,224,45,0,0,0,0,3
4567390,Socastee,SC,19952,16322,1525,116,362,31,1013,583,2149,17803,15399,1482,87,355,15,21,444
4567435,Society Hill,SC,563,248,293,4,0,0,5,13,12,551,248,288,4,0,0,0,11
4567705,South Congaree,SC,2306,1966,222,12,34,0,33,39,64,2242,1939,222,12,34,0,3,32
4567750,Southern Shops,SC,3767,1952,640,31,44,0,990,110,1533,2234,1498,625,16,44,0,10,41
4568177,South Sumter,SC,2411,218,2146,5,0,3,21,18,54,2357,202,2127,5,0,3,5,15
4568290,Spartanburg,SC,37013,16877,18255,80,667,14,466,654,1264,35749,16267,18156,68,660,10,51,537
4568380,Springdale,SC,2574,1609,713,10,7,0,168,67,257,2317,1543,710,6,7,0,6,45
4568425,Springdale,SC,2636,2220,281,9,44,1,39,42,95,2541,2177,276,9,44,1,2,32
4568470,Springfield,SC,524,316,186,12,4,0,1,5,4,520,316,185,11,4,0,0,4
4568875,Starr,SC,173,160,10,0,0,1,0,2,3,170,157,10,0,0,1,0,2
4568920,Startex,SC,859,766,55,4,7,0,20,7,38,821,751,55,4,7,0,0,4
4569010,Stateburg,SC,1380,1031,277,10,28,0,4,30,18,1362,1025,275,7,28,0,3,24
4570045,Stuckey,SC,245,44,199,0,0,0,0,2,1,244,44,198,0,0,0,0,2
4570090,Sullivan's Island,SC,1791,1762,14,0,3,0,2,10,20,1771,1743,14,0,3,0,1,10
4570225,Summerton,SC,1000,349,620,1,14,1,10,5,16,984,347,616,1,14,1,0,5
4570270,Summerville,SC,43392,31271,9304,173,657,40,681,1266,2165,41227,30101,9158,161,647,38,68,1054
4570315,Summit,SC,402,366,32,1,0,0,0,3,7,395,359,32,1,0,0,0,3
4570405,Sumter,SC,40524,18359,19889,133,654,50,606,833,1467,39057,17777,19755,101,647,48,47,682
4570585,Surfside Beach,SC,3837,3688,33,15,22,1,28,50,78,3759,3644,31,14,22,1,1,46
4570675,Swansea,SC,827,333,447,14,1,0,14,18,16,811,330,447,14,1,0,1,18
4570900,Sycamore,SC,180,121,58,0,1,0,0,0,2,178,119,58,0,1,0,0,0
4571305,Tatum,SC,75,55,13,7,0,0,0,0,1,74,54,13,7,0,0,0,0
4571395,Taylors,SC,21617,16622,3222,35,546,26,723,443,1797,19820,15693,3176,32,542,19,40,318
4571417,Tega Cay,SC,7620,7058,232,17,151,10,45,107,254,7366,6872,227,15,148,10,7,87
4571890,Tigerville,SC,1312,1144,105,2,6,0,50,5,18,1294,1136,105,2,6,0,42,3
4571980,Timmonsville,SC,2320,385,1898,4,14,0,5,14,29,2291,376,1889,4,14,0,0,8
4572430,Travelers Rest,SC,4576,3658,701,11,51,1,81,73,206,4370,3540,697,10,51,0,10,62
4572520,Trenton,SC,196,129,62,0,0,0,5,0,8,188,126,62,0,0,0,0,0
4572655,Troy,SC,93,80,10,1,0,0,2,0,3,90,79,10,1,0,0,0,0
4572745,Turbeville,SC,766,465,277,3,4,0,14,3,22,744,459,277,3,4,0,0,1
4572880,Ulmer,SC,88,61,25,2,0,0,0,0,2,86,59,25,2,0,0,0,0
4573105,Union,SC,8393,4238,3948,22,36,0,34,115,99,8294,4200,3924,22,36,0,11,101
4573330,Utica,SC,1489,1085,311,4,7,0,36,46,79,1410,1054,304,4,5,0,0,43
4573465,Valley Falls,SC,6299,4331,1550,18,106,3,201,90,413,5886,4147,1538,18,105,3,5,70
4573510,Vance,SC,170,17,136,5,11,0,0,1,1,169,17,135,5,11,0,0,1
4573600,Varnville,SC,2162,747,1364,3,18,0,2,28,8,2154,743,1362,2,18,0,1,28
4573870,Wade Hampton,SC,20622,16080,2100,79,655,30,1244,434,2315,18307,15161,2071,59,653,28,29,306
4574050,Wagener,SC,797,255,516,4,3,0,0,19,12,785,252,507,4,3,0,0,19
4574095,Walhalla,SC,4263,3250,255,19,34,1,610,94,961,3302,2935,253,17,34,0,2,61
4574140,Wallace,SC,892,494,347,25,0,0,4,22,10,882,491,347,24,0,0,0,20
4574275,Walterboro,SC,5398,2442,2728,17,54,0,74,83,155,5243,2383,2721,12,54,0,5,68
4574590,Ward,SC,91,63,18,0,0,0,9,1,9,82,63,18,0,0,0,0,1
4574635,Ware Place,SC,228,191,29,2,0,0,3,3,3,225,189,29,2,0,0,2,3
4574680,Ware Shoals,SC,2170,1665,453,2,2,0,18,30,30,2140,1662,453,2,2,0,2,19
4574725,Warrenville,SC,1233,1058,66,11,3,0,50,45,84,1149,1043,65,10,3,0,0,28
4574995,Waterloo,SC,166,76,87,0,0,0,0,3,0,166,76,87,0,0,0,0,3
4575220,Watts Mills,SC,1635,947,342,3,7,3,295,38,479,1156,794,329,3,7,0,5,18
4575445,Wedgefield,SC,1615,1028,518,3,19,0,9,38,29,1586,1022,509,3,18,0,1,33
4575535,Welcome,SC,6668,3908,1860,42,26,0,711,121,1086,5582,3602,1846,10,24,0,12,88
4575580,Wellford,SC,2378,1135,1105,10,20,0,42,66,101,2277,1097,1105,6,20,0,2,47
4575850,West Columbia,SC,14988,10186,2769,119,271,3,1290,350,2174,12814,9579,2676,44,269,1,27,218
4576165,Westminster,SC,2418,2028,259,2,8,0,75,46,151,2267,1964,256,1,8,0,0,38
4576345,West Pelzer,SC,880,813,45,0,1,0,7,14,31,849,792,43,0,1,0,0,13
4576435,West Union,SC,291,248,7,8,1,0,24,3,43,248,234,7,4,1,0,0,2
4577380,Whitmire,SC,1441,1122,278,10,5,0,9,17,24,1417,1110,275,10,5,0,0,17
4577672,Wilkinson Heights,SC,2493,76,2307,3,5,0,72,30,102,2391,63,2292,3,5,0,4,24
4577785,Williams,SC,117,69,37,0,0,0,6,5,7,110,69,37,0,0,0,0,4
4577875,Williamston,SC,3934,3280,521,4,5,0,71,53,112,3822,3251,515,4,5,0,0,47
4577920,Willington,SC,142,20,122,0,0,0,0,0,0,142,20,122,0,0,0,0,0
4577965,Williston,SC,3139,1360,1695,24,7,0,9,44,36,3103,1353,1676,23,7,0,7,37
4578190,Windsor,SC,121,100,10,0,1,0,5,5,17,104,90,9,0,1,0,0,4
4578460,Winnsboro,SC,3550,1310,2150,6,12,0,33,39,71,3479,1280,2139,6,12,0,5,37
4578505,Winnsboro Mills,SC,1898,645,1099,8,17,0,78,51,125,1773,614,1083,5,16,0,5,50
4578820,Woodfield,SC,9303,2875,4786,62,292,31,901,356,1800,7503,2246,4685,32,289,28,8,215
4578910,Woodford,SC,185,81,97,3,0,0,4,0,10,175,75,97,3,0,0,0,0
4579090,Woodruff,SC,4090,2721,1031,6,15,1,195,121,313,3777,2638,1018,6,15,1,14,85
4579450,Yemassee,SC,1027,424,560,5,14,1,3,20,25,1002,418,549,5,14,1,0,15
4579630,York,SC,7736,4212,2968,59,44,1,287,165,563,7173,4011,2941,35,44,1,10,131
