place_id_2010,place,state,total,rc_white,rc_black,rc_am_indian,rc_asian,rc_pac_isl,rc_other,rc_multi,eth_hispanic,eth_non_hisp,eth_white_nh,eth_black_nh,eth_am_indian_nh,eth_asian_nh,eth_pac_isl_nh,eth_other_nh,eth_mult_nh
0120152,Deer Park,AL,188,60,125,0,0,0,3,0,3,185,60,125,0,0,0,0,0
0120272,Delta,AL,197,191,0,5,0,0,0,1,1,196,190,0,5,0,0,0,1
0120296,Demopolis,AL,7483,3541,3749,6,40,1,83,63,181,7302,3477,3732,6,40,1,1,45
0120392,Detroit,AL,237,197,33,0,0,0,0,7,1,236,196,33,0,0,0,0,7
0120955,Dodge City,AL,593,569,4,5,0,0,10,5,15,578,565,3,5,0,0,0,5
0121136,Dora,AL,2025,1734,248,7,1,2,7,26,14,2011,1730,244,7,1,2,1,26
0121184,Dothan,AL,65496,41298,21312,236,724,46,728,1152,1889,63607,40412,21207,206,712,40,77,953
0121280,Double Springs,AL,1083,1054,7,9,2,0,1,10,4,1079,1051,7,9,2,0,0,10
0121328,Douglas,AL,744,694,6,3,0,1,21,19,29,715,686,6,3,0,1,0,19
0121448,Dozier,AL,329,196,116,1,1,0,0,15,0,329,196,116,1,1,0,0,15
0121890,Dunnavant,AL,981,949,4,7,0,0,10,11,23,958,936,4,7,0,0,0,11
0121952,Dutton,AL,315,286,8,0,0,0,7,14,10,305,286,8,0,0,0,0,11
0122216,East Brewton,AL,2478,1851,516,14,1,0,65,31,76,2402,1839,516,14,1,0,2,30
0122504,East Point,AL,201,194,0,0,2,0,1,4,7,194,188,0,0,2,0,1,3
0122816,Eclectic,AL,1001,865,110,4,0,1,0,21,13,988,853,109,4,0,1,0,21
0123032,Edgewater,AL,883,274,604,1,0,0,4,0,9,874,270,603,1,0,0,0,0
0123176,Edwardsville,AL,202,198,1,0,0,0,0,3,0,202,198,1,0,0,0,0,3
0123224,Egypt,AL,932,879,8,5,5,0,20,15,31,901,869,8,5,5,0,0,14
0123296,Elba,AL,3940,2445,1351,47,12,6,33,46,45,3895,2435,1350,47,12,0,7,44
0123320,Elberta,AL,1498,1392,21,5,12,1,37,30,80,1418,1349,21,5,12,1,2,28
0123344,Eldridge,AL,130,127,1,0,0,0,0,2,0,130,127,1,0,0,0,0,2
0123488,Elkmont,AL,434,373,55,5,0,0,0,1,0,434,373,55,5,0,0,0,1
0123656,Elmore,AL,1262,811,337,1,2,0,94,17,111,1151,797,336,1,2,0,0,15
