place_id_2010,place,state,total,rc_white,rc_black,rc_am_indian,rc_asian,rc_pac_isl,rc_other,rc_multi,eth_hispanic,eth_non_hisp,eth_white_nh,eth_black_nh,eth_am_indian_nh,eth_asian_nh,eth_pac_isl_nh,eth_other_nh,eth_mult_nh
2862560,Rienzi,MS,317,229,86,0,0,0,0,2,0,317,229,86,0,0,0,0,2
2862600,Ripley,MS,5395,3730,1236,17,9,1,291,111,621,4774,3442,1231,5,9,0,6,81
2862900,Robinhood,MS,1605,1491,32,15,3,0,31,33,65,1540,1474,31,13,3,0,1,18
2863560,Rolling Fork,MS,2143,548,1568,1,7,0,4,15,14,2129,548,1559,1,7,0,0,14
2863720,Rosedale,MS,1873,239,1621,1,1,0,2,9,3,1870,238,1621,1,1,0,0,9
2864080,Roxie,MS,497,190,303,0,0,0,0,4,0,497,190,303,0,0,0,0,4
2864200,Ruleville,MS,3007,395,2572,8,4,10,2,16,21,2986,386,2565,4,4,10,2,15
2864680,St. Martin,MS,7730,5577,1039,28,746,9,96,235,316,7414,5413,1025,24,743,9,9,191
2864800,Sallis,MS,134,95,39,0,0,0,0,0,0,134,95,39,0,0,0,0,0
2864840,Saltillo,MS,4752,4234,406,5,31,1,16,59,46,4706,4213,406,5,31,1,1,49
2864920,Sandersville,MS,731,677,44,5,4,0,1,0,6,725,672,44,5,4,0,0,0
2865560,Sardis,MS,1703,612,1063,5,5,0,2,16,12,1691,604,1060,5,5,0,1,16
2865680,Satartia,MS,55,49,6,0,0,0,0,0,0,55,49,6,0,0,0,0,0
2865720,Saucier,MS,1342,1261,23,6,3,0,9,40,26,1316,1246,23,6,3,0,1,37
2866080,Schlater,MS,310,90,214,0,0,0,3,3,4,306,90,213,0,0,0,0,3
2866160,Scooba,MS,732,243,480,3,0,0,1,5,7,725,240,477,3,0,0,0,5
2866280,Sebastopol,MS,272,209,54,0,0,0,9,0,9,263,209,54,0,0,0,0,0
2866400,Seminary,MS,314,298,11,2,0,0,2,1,5,309,298,11,0,0,0,0,0
2866440,Senatobia,MS,8165,5057,2861,16,24,2,98,107,192,7973,4989,2855,16,24,1,7,81
2866720,Shannon,MS,1753,751,943,0,5,0,22,32,38,1715,740,943,0,5,0,0,27
2866840,Sharon,MS,1406,1272,125,0,3,0,6,0,14,1392,1263,125,0,3,0,1,0
2867000,Shaw,MS,1952,125,1818,0,1,0,3,5,5,1947,125,1816,0,1,0,0,5
2867040,Shelby,MS,2229,105,2113,1,0,0,6,4,17,2212,105,2103,0,0,0,0,4
2867200,Sherman,MS,650,500,125,4,2,0,0,19,12,638,496,125,3,2,0,0,12
2867520,Shubuta,MS,441,101,332,0,0,0,2,6,7,434,101,332,0,0,0,0,1
2867640,Shuqualak,MS,501,100,394,0,1,0,4,2,6,495,100,392,0,1,0,0,2
2867840,Sidon,MS,509,26,480,0,1,0,1,1,4,505,26,477,0,1,0,0,1
2867920,Silver City,MS,337,90,244,0,3,0,0,0,0,337,90,244,0,3,0,0,0
2867960,Silver Creek,MS,210,144,60,0,1,0,2,3,3,207,144,60,0,1,0,0,2
2868320,Slate Springs,MS,110,106,1,0,0,0,0,3,1,109,105,1,0,0,0,0,3
2868400,Sledge,MS,545,55,486,0,0,0,0,4,0,545,55,486,0,0,0,0,4
2868720,Smithville,MS,942,904,16,4,1,0,5,12,15,927,896,16,2,1,0,0,12
2868960,Snow Lake Shores,MS,319,291,13,1,0,0,7,7,15,304,284,13,1,0,0,0,6
2869160,Soso,MS,408,323,83,0,0,0,0,2,9,399,314,83,0,0,0,0,2
2869280,Southaven,MS,48982,34787,10852,153,841,28,1481,840,2472,46510,33992,10827,120,833,25,42,671
2870120,Standing Pine,MS,504,42,9,438,1,0,5,9,11,493,42,9,435,1,0,0,6
2870240,Starkville,MS,23888,14246,8274,48,894,13,104,309,429,23459,13979,8239,44,889,10,23,275
2870320,State Line,MS,565,235,323,1,0,0,1,5,4,561,235,323,1,0,0,0,2
2870760,Stonewall,MS,1088,745,328,11,0,0,0,4,10,1078,736,328,11,0,0,0,3
2871320,Sturgis,MS,254,220,31,0,1,0,0,2,1,253,219,31,0,1,0,0,2
2871480,Summit,MS,1705,408,1285,0,1,0,1,10,31,1674,391,1279,0,1,0,0,3
2871520,Sumner,MS,316,216,96,0,4,0,0,0,1,315,216,95,0,4,0,0,0
2871560,Sumrall,MS,1421,1163,246,1,1,0,3,7,12,1409,1154,244,1,1,0,2,7
2871600,Sunflower,MS,1159,139,1014,0,0,0,4,2,18,1141,139,1000,0,0,0,0,2
2872040,Sylvarena,MS,112,103,9,0,0,0,0,0,0,112,103,9,0,0,0,0,0
2872360,Taylor,MS,322,250,58,2,0,0,6,6,10,312,247,58,2,0,0,0,5
2872400,Taylorsville,MS,1353,993,341,0,0,0,9,10,22,1331,984,338,0,0,0,0,9
2872440,Tchula,MS,2096,33,2037,0,4,0,3,19,24,2072,33,2027,0,4,0,0,8
2872680,Terry,MS,1063,413,630,2,3,0,5,10,7,1056,412,628,2,3,0,1,10
2872760,Thaxton,MS,643,631,4,0,0,0,6,2,9,634,628,4,0,0,0,0,2
2873440,Tillatoba,MS,91,85,4,0,0,0,0,2,3,88,82,4,0,0,0,0,2
2873720,Tishomingo,MS,339,317,15,0,1,0,3,3,2,337,317,15,0,1,0,1,3
2873760,Toccopola,MS,246,214,26,1,0,0,0,5,2,244,213,26,0,0,0,0,5
2873880,Toomsuba,MS,773,468,304,0,0,0,0,1,2,771,467,303,0,0,0,0,1
2874400,Tremont,MS,465,448,7,3,1,0,4,2,7,458,445,7,2,1,0,1,2
2874675,Tucker,MS,662,22,8,603,0,0,1,28,10,652,21,8,595,0,0,0,28
2874760,Tunica,MS,1030,703,300,4,8,0,7,8,15,1015,694,300,4,8,0,2,7
2874820,Tunica Resorts,MS,1910,647,1164,4,31,4,37,23,65,1845,634,1158,4,31,4,0,14
2874840,Tupelo,MS,34546,20283,12709,45,339,4,679,487,1205,33341,19929,12634,37,335,3,5,398
2875040,Tutwiler,MS,3550,1051,1917,26,95,12,350,99,799,2751,667,1903,16,94,11,15,45
2875160,Tylertown,MS,1609,871,685,8,12,0,12,21,42,1567,860,676,8,12,0,0,11
2875360,Union,MS,1988,1243,699,3,6,2,2,33,15,1973,1233,697,3,6,2,0,32
2875520,University,MS,4202,3327,639,14,147,2,24,49,109,4093,3253,635,13,145,2,7,38
2875760,Utica,MS,820,225,526,1,0,6,60,2,71,749,220,525,1,0,0,2,1
2875880,Vaiden,MS,734,239,479,1,0,0,2,13,4,730,239,477,1,0,0,0,13
2876200,Vancleave,MS,5886,5341,311,47,40,6,43,98,97,5789,5296,308,46,40,6,6,87
2876320,Vardaman,MS,1316,623,371,1,0,0,304,17,445,871,500,363,1,0,0,0,7
2876560,Verona,MS,3006,738,2105,6,9,0,99,49,139,2867,717,2094,6,9,0,0,41
2876720,Vicksburg,MS,23856,7469,15763,58,211,8,149,198,409,23447,7301,15715,41,210,8,9,163
2877080,Wade,MS,1074,1033,23,7,1,0,0,10,2,1072,1031,23,7,1,0,0,10
2877400,Walls,MS,1162,403,707,2,7,0,16,27,35,1127,387,707,2,7,0,4,20
2877480,Walnut,MS,771,646,97,3,4,0,9,12,12,759,646,97,3,4,0,0,9
2877520,Walnut Grove,MS,1911,470,1425,1,4,0,6,5,17,1894,461,1424,1,4,0,0,4
2877640,Walthall,MS,144,127,13,1,1,0,2,0,2,142,127,13,1,1,0,0,0
2878000,Water Valley,MS,3392,1913,1433,3,4,0,13,26,38,3354,1898,1427,3,4,0,1,21
2878200,Waveland,MS,6435,5182,857,36,95,3,74,188,246,6189,5042,845,33,95,3,12,159
2878360,Waynesboro,MS,5043,1776,3120,9,13,6,71,48,98,4945,1768,3111,8,13,1,1,43
2878480,Webb,MS,565,64,482,5,2,0,4,8,19,546,57,474,5,2,0,0,8
2878520,Weir,MS,459,197,260,2,0,0,0,0,0,459,197,260,2,0,0,0,0
2878640,Wesson,MS,1925,1530,344,2,8,0,25,16,60,1865,1494,343,2,8,0,2,16
2878680,West,MS,185,88,97,0,0,0,0,0,0,185,88,97,0,0,0,0,0
2878890,West Hattiesburg,MS,5909,2989,2495,21,155,0,138,111,291,5618,2870,2485,21,155,0,6,81
2879120,West Point,MS,11307,4248,6943,10,20,2,31,53,99,11208,4212,6917,10,19,2,4,44
2879620,White Oak,MS,692,10,674,2,1,0,0,5,3,689,10,672,2,0,0,0,5
2880160,Wiggins,MS,4390,2829,1465,18,16,0,13,49,39,4351,2809,1465,16,16,0,0,45
2880760,Winona,MS,5043,2310,2664,8,29,1,10,21,25,5018,2303,2655,8,29,1,3,19
2880800,Winstonville,MS,191,1,190,0,0,0,0,0,0,191,1,190,0,0,0,0,0
2881000,Woodland,MS,125,59,60,0,0,0,5,1,6,119,59,60,0,0,0,0,0
2881120,Woodville,MS,1096,252,830,6,0,0,0,8,9,1087,250,823,6,0,0,0,8
2881520,Yazoo City,MS,11403,1846,9405,18,60,0,10,64,79,11324,1834,9355,17,60,0,0,58
